age,education-num,hours-per-week,workclass_int,marital_status_int,occupation_int,relationship_int,race_int,sex_int,native_country_int,income_int
52,13,60,1.0,1,4.0,1,1,1,1.0,1
45,9,40,1.0,1,8.0,1,1,1,1.0,0
39,7,70,1.0,1,3.0,3,1,2,21.0,0
67,9,24,5.0,2,3.0,4,1,1,1.0,0
40,12,40,6.0,1,9.0,3,1,2,1.0,1
27,3,35,1.0,3,10.0,4,1,2,21.0,0
37,2,40,1.0,1,8.0,3,1,2,21.0,0
57,10,50,1.0,1,5.0,3,1,2,1.0,1
27,6,40,1.0,2,3.0,4,1,1,1.0,0
28,9,48,1.0,3,4.0,4,1,1,1.0,0
34,13,60,3.0,1,6.0,3,1,2,1.0,1
54,9,50,1.0,1,8.0,3,1,2,1.0,1
52,9,38,1.0,2,3.0,5,5,1,1.0,0
42,13,45,1.0,1,6.0,3,1,2,1.0,1
48,14,40,1.0,1,6.0,3,1,2,1.0,1
65,14,35,6.0,1,6.0,3,1,2,1.0,1
55,15,10,2.0,1,6.0,1,1,1,1.0,0
71,9,20,3.0,1,9.0,1,1,1,1.0,1
33,10,40,1.0,1,8.0,3,5,2,1.0,0
30,9,40,1.0,1,4.0,3,1,2,1.0,0
35,13,55,1.0,1,5.0,3,1,2,1.0,1
59,6,40,1.0,2,9.0,4,5,1,1.0,0
19,10,20,1.0,3,7.0,2,1,2,1.0,0
36,5,30,2.0,1,2.0,3,1,2,1.0,0
26,9,40,2.0,3,4.0,2,1,2,1.0,0
34,9,40,5.0,1,13.0,3,1,2,1.0,0
41,9,40,1.0,1,2.0,3,5,2,1.0,1
44,13,50,1.0,1,6.0,3,1,2,17.0,1
47,9,48,1.0,1,2.0,3,1,2,1.0,0
18,10,16,1.0,3,4.0,2,1,2,1.0,0
55,6,18,2.0,1,2.0,3,1,2,1.0,0
49,9,40,5.0,1,2.0,3,1,2,1.0,0
44,13,40,1.0,1,5.0,3,1,2,1.0,1
43,13,40,1.0,3,6.0,4,1,2,1.0,0
62,4,40,1.0,1,13.0,3,1,2,13.0,0
44,9,40,1.0,1,7.0,3,5,2,1.0,0
50,10,60,3.0,1,4.0,3,1,2,1.0,1
35,7,45,1.0,3,4.0,4,1,2,1.0,0
52,9,40,1.0,1,9.0,3,1,2,1.0,0
46,15,60,1.0,1,6.0,3,1,2,1.0,1
44,12,40,1.0,1,4.0,3,1,2,1.0,1
43,10,50,1.0,3,5.0,6,1,2,1.0,0
51,4,40,1.0,1,2.0,3,1,2,1.0,0
20,10,20,1.0,3,4.0,2,1,2,1.0,0
47,12,40,1.0,1,9.0,1,1,1,17.0,1
43,14,50,1.0,2,5.0,6,1,2,1.0,0
24,10,40,1.0,3,2.0,4,1,2,1.0,0
27,10,50,4.0,1,2.0,3,1,2,1.0,0
32,9,40,1.0,1,11.0,3,1,2,1.0,0
37,9,12,1.0,2,3.0,6,1,1,1.0,0
26,9,60,1.0,1,8.0,3,1,2,1.0,0
43,13,60,1.0,1,5.0,3,1,2,1.0,1
50,9,40,1.0,1,8.0,1,1,1,1.0,0
20,9,80,2.0,3,11.0,2,1,2,1.0,0
37,9,45,1.0,1,5.0,3,1,2,1.0,1
43,9,45,1.0,3,3.0,4,5,1,1.0,0
37,9,50,1.0,1,5.0,3,1,2,1.0,1
53,5,36,1.0,2,3.0,4,1,1,5.0,0
44,16,40,1.0,1,6.0,3,1,2,1.0,1
25,9,40,1.0,3,3.0,4,1,1,1.0,0
17,7,20,1.0,3,9.0,2,1,1,1.0,0
19,9,50,1.0,3,4.0,2,1,2,1.0,0
53,9,40,6.0,1,5.0,1,1,1,1.0,1
44,10,50,1.0,1,4.0,3,1,2,1.0,0
51,9,40,1.0,1,8.0,3,5,2,1.0,1
49,9,43,1.0,1,5.0,1,1,1,1.0,0
35,10,40,1.0,1,7.0,3,1,2,1.0,0
44,9,45,1.0,2,2.0,4,1,2,1.0,0
54,14,60,1.0,1,6.0,3,1,2,1.0,0
37,10,35,1.0,2,9.0,6,5,1,1.0,0
18,10,15,1.0,3,3.0,2,1,1,1.0,0
24,10,40,1.0,1,7.0,3,1,2,1.0,0
29,9,50,1.0,2,2.0,4,1,1,1.0,0
35,9,40,1.0,3,8.0,4,1,2,1.0,0
56,9,48,1.0,1,2.0,3,1,2,1.0,1
24,13,45,1.0,3,8.0,4,2,2,12.0,0
43,14,40,1.0,1,5.0,3,1,2,1.0,1
73,9,15,1.0,5,4.0,5,1,1,1.0,0
49,8,39,1.0,1,8.0,3,1,2,1.0,0
38,13,40,1.0,1,4.0,3,1,2,1.0,1
31,9,40,1.0,1,8.0,3,5,2,1.0,0
39,10,40,1.0,2,9.0,6,3,1,1.0,0
42,13,40,1.0,2,9.0,4,1,1,1.0,0
41,14,45,1.0,1,6.0,3,2,2,12.0,1
35,13,45,1.0,1,4.0,3,1,2,1.0,1
38,9,45,1.0,1,11.0,3,1,2,1.0,0
31,9,40,1.0,2,9.0,4,1,1,1.0,0
51,9,70,5.0,1,13.0,3,1,2,1.0,0
38,13,48,1.0,2,4.0,4,1,2,1.0,1
40,10,42,5.0,1,5.0,3,1,2,1.0,1
21,9,30,1.0,3,3.0,4,1,1,1.0,0
44,10,40,1.0,2,2.0,4,1,2,1.0,0
55,9,40,1.0,1,2.0,3,1,2,1.0,1
29,9,45,1.0,2,4.0,4,1,2,1.0,0
49,14,50,1.0,1,6.0,1,1,1,1.0,1
31,11,42,1.0,1,3.0,3,1,2,1.0,0
24,14,90,1.0,3,5.0,2,1,2,1.0,0
46,10,40,1.0,3,5.0,4,5,2,1.0,0
26,9,40,1.0,3,4.0,4,5,2,1.0,0
35,13,38,1.0,3,3.0,4,1,2,1.0,0
27,11,50,1.0,3,4.0,4,1,2,1.0,0
64,13,35,2.0,1,5.0,3,1,2,1.0,1
26,13,40,1.0,3,2.0,5,1,2,1.0,0
21,9,16,1.0,3,3.0,4,1,1,1.0,0
57,9,72,5.0,1,11.0,3,1,2,1.0,0
30,13,40,1.0,1,9.0,3,1,2,1.0,1
45,7,32,1.0,1,3.0,1,1,1,1.0,0
50,4,30,1.0,2,2.0,4,1,1,1.0,0
38,13,40,1.0,3,9.0,2,1,1,1.0,0
43,10,60,2.0,1,2.0,3,1,2,1.0,0
42,10,55,1.0,5,5.0,4,1,1,1.0,0
32,13,40,1.0,3,6.0,2,1,2,1.0,0
20,9,40,1.0,3,9.0,4,1,1,1.0,0
27,9,35,1.0,3,3.0,4,1,1,1.0,0
45,7,40,1.0,5,9.0,6,1,1,1.0,0
40,9,40,1.0,3,8.0,4,1,1,1.0,0
38,9,60,1.0,2,11.0,4,1,2,1.0,0
37,9,40,1.0,2,9.0,6,1,1,1.0,0
60,6,40,1.0,2,8.0,4,1,1,1.0,0
53,9,45,2.0,1,5.0,3,5,2,1.0,1
25,13,40,1.0,1,5.0,2,1,1,1.0,0
47,13,60,2.0,2,5.0,4,2,2,9.0,0
40,9,70,2.0,3,10.0,4,1,2,1.0,0
19,10,10,1.0,3,3.0,2,1,1,1.0,0
42,10,50,1.0,1,6.0,1,1,1,1.0,1
41,13,40,1.0,2,9.0,6,1,1,1.0,0
28,6,45,1.0,3,8.0,2,5,2,1.0,0
46,14,50,1.0,2,5.0,4,1,1,1.0,1
49,13,20,1.0,1,6.0,1,1,1,1.0,1
24,9,40,1.0,3,7.0,5,5,2,1.0,0
32,7,40,1.0,1,8.0,3,1,2,1.0,0
71,9,20,1.0,1,13.0,3,1,2,1.0,0
26,10,40,1.0,1,1.0,3,1,2,1.0,1
29,9,40,1.0,6,13.0,4,1,2,1.0,0
50,10,50,1.0,1,5.0,3,1,2,1.0,1
51,11,50,1.0,1,2.0,3,1,2,1.0,1
49,9,40,1.0,1,3.0,1,5,1,1.0,1
31,6,40,1.0,1,8.0,3,1,2,1.0,0
23,7,40,1.0,1,8.0,3,1,2,1.0,0
59,9,40,5.0,5,10.0,6,1,2,1.0,0
43,10,40,1.0,1,4.0,3,1,2,1.0,1
38,13,40,1.0,1,4.0,3,1,2,1.0,1
37,9,40,1.0,1,5.0,3,1,2,1.0,0
29,6,40,1.0,3,3.0,2,1,2,1.0,0
39,13,50,1.0,1,5.0,3,1,2,1.0,1
31,12,38,1.0,3,9.0,4,1,2,1.0,0
42,13,45,5.0,6,6.0,4,1,1,1.0,1
35,14,35,5.0,1,6.0,1,1,1,1.0,1
39,14,40,1.0,1,5.0,3,2,2,1.0,1
40,12,40,1.0,2,9.0,6,1,1,1.0,0
66,3,40,1.0,6,7.0,6,1,1,4.0,0
30,5,40,4.0,1,1.0,3,1,2,1.0,0
43,12,40,1.0,2,2.0,4,1,2,1.0,0
47,5,50,1.0,3,3.0,6,1,1,1.0,0
45,14,40,1.0,3,9.0,4,2,1,16.0,0
31,10,40,1.0,1,8.0,3,5,2,38.0,0
33,9,40,1.0,1,4.0,3,1,2,1.0,1
32,13,40,1.0,3,9.0,4,1,2,1.0,0
28,12,40,1.0,1,7.0,3,5,2,1.0,0
50,9,40,4.0,1,9.0,3,1,2,1.0,1
63,4,40,1.0,2,4.0,4,1,1,1.0,0
28,13,40,1.0,1,9.0,3,1,2,1.0,0
38,10,40,1.0,5,9.0,6,5,1,1.0,0
52,9,38,1.0,2,3.0,4,1,1,1.0,0
38,15,40,3.0,1,6.0,3,2,2,1.0,1
41,9,40,1.0,3,5.0,4,1,2,1.0,0
50,14,38,6.0,3,6.0,4,1,2,1.0,0
59,7,40,1.0,1,8.0,3,1,2,1.0,0
32,9,49,1.0,1,4.0,3,1,2,1.0,0
73,4,10,5.0,1,13.0,3,1,2,1.0,0
52,9,38,3.0,2,5.0,6,1,2,1.0,0
57,9,60,1.0,1,5.0,3,1,2,1.0,0
35,11,50,1.0,1,5.0,3,1,2,1.0,1
51,13,56,1.0,1,11.0,3,1,2,1.0,1
22,7,35,1.0,5,4.0,2,5,1,1.0,0
49,9,40,1.0,1,4.0,3,1,2,1.0,1
22,9,40,1.0,3,7.0,2,5,2,1.0,0
46,9,40,5.0,1,2.0,3,1,2,1.0,0
48,9,40,1.0,2,2.0,6,1,1,1.0,0
43,13,50,6.0,1,9.0,3,1,2,1.0,1
25,4,40,1.0,1,7.0,3,1,2,21.0,0
31,4,40,1.0,3,2.0,4,1,2,1.0,0
19,10,36,1.0,3,4.0,2,1,2,1.0,0
51,9,84,1.0,1,11.0,3,1,2,1.0,1
51,13,40,1.0,2,5.0,6,1,2,1.0,1
22,9,40,2.0,3,6.0,6,1,1,25.0,1
37,9,35,5.0,2,9.0,6,5,1,1.0,0
19,10,30,1.0,3,4.0,2,1,1,1.0,0
45,9,55,1.0,2,11.0,6,1,1,1.0,0
21,10,10,6.0,3,3.0,2,1,2,1.0,0
52,9,40,1.0,5,4.0,4,1,1,1.0,0
46,10,24,5.0,1,6.0,3,1,2,1.0,0
42,14,38,6.0,2,6.0,4,1,1,1.0,0
56,9,40,1.0,3,2.0,4,1,2,1.0,0
23,9,40,1.0,3,9.0,4,1,1,1.0,0
58,14,40,1.0,1,4.0,3,1,2,1.0,0
70,9,30,1.0,1,10.0,3,1,2,1.0,0
30,10,40,1.0,2,9.0,6,1,2,1.0,0
45,13,40,1.0,1,9.0,3,2,2,16.0,0
23,10,44,1.0,3,2.0,4,1,2,1.0,0
34,10,40,5.0,1,11.0,3,1,2,1.0,0
38,13,40,1.0,1,2.0,1,1,1,1.0,0
24,11,40,1.0,1,2.0,3,1,2,1.0,0
53,4,40,1.0,3,11.0,4,3,2,1.0,0
45,9,40,4.0,3,11.0,4,5,2,1.0,0
21,10,40,1.0,3,3.0,2,1,1,4.0,0
34,13,40,1.0,3,6.0,4,1,1,1.0,0
32,9,45,3.0,1,2.0,3,1,2,1.0,1
21,9,40,1.0,1,7.0,3,1,2,1.0,0
23,5,36,1.0,3,7.0,2,5,2,1.0,0
28,13,50,1.0,2,2.0,6,1,2,1.0,0
29,9,45,2.0,3,11.0,6,5,2,1.0,0
25,13,40,5.0,3,6.0,2,1,1,1.0,0
44,14,60,6.0,3,6.0,4,1,1,1.0,0
18,9,8,1.0,3,3.0,2,1,1,1.0,0
26,9,24,1.0,3,3.0,2,1,2,1.0,0
47,12,35,5.0,1,9.0,1,1,1,1.0,1
23,9,40,1.0,2,4.0,4,1,2,1.0,0
46,10,40,1.0,1,8.0,3,1,2,1.0,0
61,13,50,5.0,1,5.0,3,1,2,1.0,1
25,9,40,1.0,3,2.0,5,1,2,1.0,0
38,9,54,5.0,1,13.0,3,2,2,1.0,1
23,10,20,1.0,3,3.0,4,1,2,1.0,0
36,9,48,4.0,2,9.0,4,1,1,1.0,0
46,5,25,1.0,2,3.0,4,1,2,1.0,0
32,13,45,2.0,1,6.0,3,1,2,1.0,1
40,6,40,1.0,1,11.0,3,1,2,1.0,0
31,9,40,1.0,3,9.0,2,5,2,1.0,0
31,10,65,1.0,1,5.0,3,1,2,1.0,1
32,13,37,6.0,3,9.0,4,1,2,1.0,0
21,10,10,1.0,3,3.0,2,1,2,1.0,0
63,10,40,1.0,1,4.0,3,5,2,1.0,1
44,10,45,1.0,4,5.0,4,1,2,1.0,1
42,13,60,2.0,1,4.0,3,1,2,1.0,0
30,10,45,1.0,2,9.0,4,1,1,1.0,0
24,9,40,1.0,3,3.0,6,1,2,37.0,0
42,13,40,1.0,1,1.0,3,1,2,1.0,1
44,9,40,2.0,1,6.0,1,1,1,17.0,1
27,13,48,4.0,3,5.0,4,5,2,1.0,0
27,10,40,5.0,3,5.0,6,1,2,1.0,0
22,9,45,1.0,3,3.0,4,1,1,1.0,0
68,9,40,1.0,3,4.0,4,1,1,1.0,0
55,10,99,2.0,1,10.0,3,1,2,1.0,1
22,9,40,2.0,3,3.0,2,1,2,10.0,0
25,10,15,1.0,1,5.0,1,1,1,1.0,0
68,9,45,2.0,1,10.0,3,1,2,1.0,0
62,10,16,1.0,5,5.0,4,1,1,1.0,0
26,9,40,1.0,2,3.0,5,1,2,1.0,0
34,14,55,1.0,1,6.0,3,1,2,1.0,1
68,10,40,1.0,5,4.0,4,1,2,1.0,0
42,13,45,5.0,4,5.0,4,1,2,1.0,1
45,13,55,1.0,1,4.0,3,1,2,1.0,0
26,7,40,1.0,3,11.0,4,1,2,1.0,0
25,9,45,1.0,1,8.0,3,1,2,1.0,0
23,13,50,1.0,3,6.0,2,1,2,1.0,0
65,4,50,7.0,5,10.0,6,1,1,1.0,0
31,9,50,1.0,3,11.0,4,1,2,1.0,0
26,9,40,1.0,3,9.0,4,1,1,1.0,0
39,10,50,1.0,1,2.0,3,1,2,1.0,1
44,9,40,1.0,1,8.0,3,1,2,1.0,1
45,14,45,5.0,2,6.0,6,1,1,1.0,0
26,14,50,2.0,3,6.0,4,1,1,1.0,0
26,6,35,1.0,1,11.0,3,1,2,1.0,0
36,5,50,1.0,1,11.0,3,1,2,1.0,0
38,7,45,1.0,1,2.0,3,1,2,1.0,0
39,9,48,1.0,3,8.0,6,1,2,1.0,0
52,15,40,3.0,1,5.0,3,1,2,1.0,0
39,2,45,1.0,1,2.0,3,1,2,21.0,0
41,10,40,2.0,2,2.0,4,1,2,1.0,0
42,14,60,5.0,1,5.0,3,1,2,1.0,1
47,13,70,1.0,1,4.0,3,1,2,1.0,0
28,11,46,5.0,1,13.0,3,5,2,1.0,0
25,13,35,5.0,3,6.0,2,1,2,1.0,0
35,13,40,1.0,3,9.0,4,1,1,1.0,0
32,9,40,1.0,4,9.0,6,1,1,1.0,0
38,14,40,1.0,1,2.0,3,5,2,1.0,1
44,10,18,1.0,1,1.0,3,1,2,1.0,1
27,13,40,1.0,3,4.0,2,1,1,1.0,0
30,13,55,1.0,3,5.0,4,1,2,1.0,1
30,13,48,1.0,3,4.0,4,1,2,1.0,0
45,9,45,1.0,1,7.0,3,1,2,1.0,0
20,9,40,1.0,3,2.0,2,1,2,1.0,0
57,14,80,1.0,3,6.0,4,1,2,1.0,0
43,10,48,1.0,2,9.0,4,1,2,1.0,0
28,4,48,1.0,1,8.0,5,2,1,12.0,0
25,9,48,1.0,1,1.0,5,1,1,1.0,1
25,9,40,1.0,1,4.0,3,1,2,1.0,0
90,13,45,1.0,1,5.0,3,1,2,1.0,0
38,13,40,5.0,4,6.0,6,5,2,1.0,0
35,13,40,1.0,6,5.0,6,1,1,1.0,0
50,13,40,6.0,1,5.0,3,1,2,5.0,1
26,9,40,5.0,3,9.0,4,1,1,1.0,0
39,10,45,1.0,1,10.0,3,1,2,1.0,0
56,6,40,1.0,1,4.0,3,1,2,1.0,0
24,9,40,5.0,2,13.0,6,5,1,1.0,0
46,9,40,1.0,1,9.0,1,1,1,1.0,1
18,7,25,5.0,3,9.0,5,1,1,1.0,0
37,14,60,1.0,1,5.0,3,1,2,1.0,1
57,14,40,1.0,2,6.0,4,1,1,1.0,0
43,9,40,6.0,3,9.0,6,5,1,1.0,0
29,13,25,6.0,1,6.0,3,1,2,33.0,0
40,14,40,1.0,1,5.0,3,1,2,1.0,1
44,13,40,2.0,1,5.0,3,1,2,1.0,0
77,9,6,5.0,1,5.0,3,1,2,1.0,0
30,13,40,1.0,3,6.0,4,5,2,1.0,0
21,9,40,1.0,1,8.0,3,1,2,1.0,0
66,6,40,1.0,1,13.0,3,1,2,1.0,0
40,7,35,1.0,3,11.0,2,1,2,1.0,0
68,9,40,1.0,1,4.0,3,1,2,1.0,0
64,9,38,1.0,5,3.0,4,1,1,1.0,0
26,13,50,1.0,3,6.0,4,1,1,1.0,0
32,10,40,1.0,1,5.0,3,1,2,1.0,1
32,9,38,1.0,3,9.0,2,1,2,1.0,0
51,14,40,5.0,1,6.0,3,1,2,1.0,1
50,14,45,1.0,1,6.0,3,1,2,1.0,1
49,13,50,1.0,1,4.0,3,1,2,1.0,1
28,13,20,1.0,3,11.0,6,1,2,1.0,0
29,9,36,1.0,2,3.0,6,1,1,1.0,0
21,10,30,1.0,3,4.0,2,1,2,1.0,0
28,9,40,1.0,3,9.0,6,5,1,1.0,0
55,6,40,1.0,1,2.0,3,1,2,1.0,0
45,9,50,2.0,1,4.0,3,2,2,11.0,1
35,10,40,1.0,3,4.0,4,1,2,1.0,0
26,14,40,1.0,3,6.0,4,1,2,1.0,1
30,9,55,1.0,1,3.0,3,1,2,6.0,0
33,9,20,1.0,1,4.0,3,1,2,1.0,0
40,13,40,1.0,6,6.0,4,2,2,2.0,1
23,13,40,1.0,3,5.0,4,1,2,1.0,0
35,10,40,1.0,3,4.0,4,1,1,1.0,0
48,7,50,2.0,1,10.0,3,1,2,1.0,1
39,6,40,5.0,2,7.0,2,5,2,1.0,0
53,15,50,5.0,2,6.0,4,1,1,1.0,0
49,9,40,4.0,1,9.0,3,1,2,1.0,1
31,13,40,1.0,3,5.0,4,5,1,1.0,0
36,9,40,1.0,1,2.0,3,1,2,1.0,1
60,10,50,3.0,1,5.0,3,1,2,1.0,1
29,9,48,1.0,3,8.0,4,1,2,1.0,0
54,10,45,3.0,1,4.0,3,1,2,1.0,1
34,9,50,1.0,1,2.0,3,1,2,1.0,0
30,10,35,1.0,3,4.0,4,5,1,1.0,0
26,9,40,1.0,3,7.0,4,1,2,1.0,0
47,10,70,1.0,3,4.0,4,1,2,1.0,1
50,9,38,1.0,2,5.0,6,1,2,1.0,0
30,13,45,1.0,3,5.0,6,1,1,1.0,1
44,10,50,1.0,2,8.0,4,1,2,1.0,0
49,9,60,1.0,1,4.0,3,1,2,1.0,1
75,14,50,2.0,6,6.0,4,1,1,1.0,0
37,13,55,1.0,1,4.0,3,1,2,1.0,1
51,9,38,6.0,2,2.0,6,1,2,1.0,0
35,9,35,1.0,3,2.0,6,1,2,1.0,0
28,10,40,1.0,3,4.0,5,1,1,1.0,0
66,9,40,2.0,1,10.0,3,1,2,1.0,0
72,5,48,1.0,1,5.0,1,2,1,1.0,1
39,13,50,1.0,4,4.0,4,1,2,1.0,0
27,9,30,1.0,3,10.0,2,5,2,1.0,0
57,10,40,1.0,3,9.0,5,5,1,19.0,0
24,4,38,1.0,1,2.0,3,1,2,1.0,0
28,9,70,1.0,3,2.0,2,1,2,1.0,0
23,10,50,1.0,6,3.0,4,1,1,1.0,0
31,13,40,1.0,3,5.0,4,1,1,1.0,0
23,10,20,1.0,3,3.0,2,1,1,1.0,0
31,10,40,1.0,3,3.0,4,1,1,1.0,0
27,13,40,5.0,3,6.0,4,1,1,1.0,0
30,13,45,1.0,1,6.0,3,1,2,1.0,0
34,14,60,1.0,3,6.0,4,1,2,1.0,0
57,9,40,4.0,3,9.0,4,1,2,1.0,0
39,14,40,1.0,1,5.0,3,1,2,13.0,1
23,7,40,1.0,3,2.0,2,1,2,1.0,0
24,12,40,5.0,1,3.0,1,1,1,1.0,0
36,16,40,1.0,3,6.0,4,1,2,3.0,0
32,10,40,1.0,2,3.0,5,1,2,33.0,0
35,12,40,1.0,2,3.0,2,1,1,1.0,0
36,13,40,1.0,1,5.0,3,1,2,1.0,0
47,11,40,1.0,1,8.0,3,1,2,1.0,1
35,9,40,1.0,3,7.0,4,1,2,1.0,0
44,10,40,4.0,1,1.0,3,1,2,1.0,0
32,14,50,6.0,1,6.0,3,1,2,1.0,0
32,12,40,1.0,1,5.0,1,1,1,1.0,1
63,10,10,2.0,1,6.0,1,1,1,1.0,1
34,11,40,1.0,1,2.0,3,1,2,1.0,0
47,9,40,1.0,1,2.0,3,5,2,1.0,0
27,7,35,1.0,1,4.0,2,5,2,1.0,0
23,9,42,1.0,4,5.0,6,1,1,1.0,0
50,6,38,1.0,1,2.0,3,1,2,1.0,0
49,10,40,6.0,1,6.0,3,1,2,1.0,0
36,10,40,1.0,1,5.0,3,1,2,1.0,1
23,13,40,1.0,3,5.0,6,1,2,1.0,0
61,4,38,1.0,5,3.0,6,5,1,1.0,0
41,10,16,1.0,1,10.0,3,1,2,1.0,0
27,13,60,2.0,1,5.0,3,1,2,1.0,1
53,13,70,1.0,2,5.0,4,1,2,1.0,0
17,6,10,2.0,3,9.0,2,1,2,1.0,0
53,10,40,1.0,3,2.0,4,1,2,1.0,0
28,9,42,1.0,1,2.0,3,1,2,1.0,1
24,13,40,1.0,6,6.0,2,1,1,1.0,0
22,10,20,1.0,3,9.0,4,1,1,1.0,0
53,13,50,1.0,1,4.0,3,1,2,1.0,1
18,7,20,1.0,3,3.0,5,5,2,1.0,0
24,10,50,1.0,3,4.0,6,1,2,21.0,0
20,9,40,1.0,3,4.0,4,1,1,1.0,0
30,4,40,5.0,1,11.0,3,1,2,1.0,0
37,11,40,6.0,3,6.0,4,1,2,1.0,1
34,9,40,1.0,1,11.0,3,1,2,1.0,0
19,9,30,1.0,3,7.0,2,1,2,1.0,0
20,8,40,1.0,3,9.0,2,1,1,21.0,0
47,9,40,1.0,2,3.0,4,2,1,1.0,0
22,13,40,1.0,3,6.0,2,1,1,1.0,0
42,14,40,5.0,1,5.0,3,1,2,1.0,1
60,10,40,1.0,2,9.0,4,1,1,1.0,0
46,9,40,1.0,1,5.0,3,1,2,1.0,1
66,9,40,1.0,5,9.0,4,1,1,1.0,0
37,13,30,1.0,1,3.0,1,2,1,1.0,1
34,10,44,1.0,2,5.0,2,1,2,1.0,0
45,13,46,1.0,3,6.0,4,1,2,1.0,0
35,7,40,1.0,1,10.0,3,1,2,1.0,0
51,10,40,5.0,1,5.0,3,5,2,1.0,1
36,10,40,5.0,1,13.0,3,1,2,1.0,1
25,9,40,4.0,3,9.0,2,5,2,1.0,0
51,9,38,1.0,2,3.0,6,1,1,1.0,0
25,10,40,2.0,3,8.0,2,1,2,1.0,0
19,9,45,1.0,3,10.0,2,1,2,1.0,0
47,10,45,1.0,1,5.0,3,1,2,1.0,0
59,9,40,5.0,4,13.0,6,5,1,1.0,0
34,13,40,1.0,1,5.0,3,1,2,1.0,1
40,10,60,1.0,4,5.0,6,1,1,1.0,0
42,9,45,1.0,2,8.0,4,1,2,1.0,0
37,14,60,1.0,1,5.0,3,1,2,1.0,1
51,12,38,3.0,1,4.0,3,1,2,1.0,1
25,9,36,1.0,3,9.0,2,1,2,1.0,0
31,9,40,4.0,1,9.0,1,1,1,1.0,1
37,9,44,1.0,1,3.0,3,1,2,1.0,1
42,12,45,1.0,1,4.0,3,1,2,1.0,1
35,10,50,1.0,2,4.0,4,1,2,1.0,0
51,13,47,1.0,1,4.0,3,1,2,1.0,1
49,10,40,1.0,1,2.0,3,1,2,1.0,1
26,13,16,1.0,3,6.0,4,2,2,9.0,0
56,9,46,5.0,2,9.0,4,1,1,1.0,0
52,10,45,1.0,1,6.0,3,1,2,1.0,1
47,13,40,6.0,2,5.0,4,1,1,1.0,1
52,11,40,1.0,1,2.0,3,1,2,1.0,0
30,9,40,1.0,2,2.0,6,1,1,1.0,0
43,10,55,3.0,1,4.0,3,1,2,1.0,1
42,9,40,1.0,1,2.0,3,1,2,1.0,1
26,10,35,1.0,6,2.0,5,5,1,25.0,0
58,9,40,5.0,1,10.0,3,1,2,1.0,0
66,10,40,1.0,1,4.0,3,1,2,1.0,1
30,9,60,1.0,1,13.0,3,1,2,1.0,1
46,10,40,1.0,4,9.0,6,1,1,1.0,0
45,10,35,1.0,1,9.0,1,1,1,1.0,1
57,9,40,1.0,3,4.0,6,1,1,1.0,0
25,13,40,1.0,3,5.0,2,1,2,1.0,0
21,10,10,6.0,3,1.0,2,1,1,1.0,0
37,9,55,1.0,2,2.0,4,1,2,1.0,0
45,14,30,5.0,2,6.0,4,1,1,1.0,0
39,9,40,1.0,3,2.0,2,1,2,1.0,0
42,9,53,1.0,1,9.0,1,1,1,1.0,0
20,9,40,1.0,3,8.0,2,1,1,1.0,0
23,9,16,1.0,3,13.0,2,5,2,1.0,0
25,13,40,1.0,3,1.0,2,1,2,1.0,0
24,9,45,1.0,3,4.0,2,1,2,1.0,0
35,9,70,1.0,3,2.0,4,1,2,1.0,0
44,9,38,5.0,1,3.0,1,5,1,19.0,1
47,10,50,6.0,1,6.0,3,1,2,1.0,0
28,7,40,6.0,4,9.0,6,2,1,8.0,0
41,14,60,5.0,2,6.0,6,1,1,1.0,0
31,9,40,1.0,3,9.0,4,1,1,1.0,0
27,14,25,1.0,3,5.0,4,1,1,1.0,0
47,11,40,1.0,1,2.0,3,1,2,1.0,0
44,9,40,1.0,3,4.0,4,2,1,1.0,0
42,10,40,4.0,2,9.0,5,1,1,4.0,0
46,9,28,1.0,3,3.0,4,1,1,1.0,0
46,13,50,1.0,1,5.0,3,1,2,1.0,1
54,14,38,5.0,5,6.0,6,1,1,1.0,0
49,9,40,1.0,5,1.0,6,1,2,1.0,0
56,10,40,5.0,5,9.0,6,1,1,1.0,0
52,14,40,1.0,2,6.0,2,1,1,1.0,0
34,9,40,1.0,1,11.0,3,1,2,4.0,0
25,9,40,2.0,1,2.0,3,1,2,1.0,0
18,7,40,1.0,3,6.0,2,1,1,1.0,0
58,9,40,1.0,1,8.0,3,1,2,1.0,0
31,13,40,6.0,2,6.0,4,1,2,1.0,0
29,10,55,1.0,1,2.0,3,1,2,1.0,0
28,7,40,1.0,3,8.0,4,5,2,1.0,0
30,10,48,1.0,3,9.0,4,1,2,1.0,0
44,14,35,1.0,1,6.0,3,1,2,1.0,1
26,10,40,1.0,1,2.0,3,5,2,1.0,0
33,13,50,3.0,1,4.0,3,1,2,1.0,1
57,14,65,3.0,1,4.0,3,1,2,1.0,1
47,3,55,2.0,1,4.0,3,1,2,17.0,1
41,9,40,1.0,1,5.0,3,1,2,1.0,1
21,10,37,1.0,3,3.0,4,1,1,1.0,0
17,7,17,1.0,3,2.0,2,1,2,1.0,0
22,10,15,1.0,3,3.0,2,5,1,1.0,0
47,9,40,1.0,1,4.0,3,1,2,1.0,0
45,13,40,1.0,1,5.0,3,1,2,1.0,1
32,11,50,2.0,2,4.0,6,1,2,1.0,0
38,9,50,1.0,1,2.0,3,1,2,1.0,0
