age,education-num,hours-per-week,workclass_int,marital_status_int,occupation_int,relationship_int,race_int,sex_int,native_country_int,income_int
50,9,10,1.0,6,5.0,6,1,1,1.0,0
33,10,40,1.0,1,2.0,3,1,2,1.0,1
23,13,50,5.0,3,6.0,5,1,1,1.0,0
46,6,40,1.0,1,7.0,3,1,2,1.0,0
21,10,10,6.0,3,1.0,2,1,2,1.0,0
26,13,50,1.0,3,6.0,4,1,2,1.0,0
27,13,12,6.0,3,1.0,4,1,2,1.0,0
28,7,40,1.0,3,8.0,6,1,1,33.0,0
50,13,60,3.0,1,4.0,3,1,2,1.0,1
28,9,35,1.0,1,2.0,3,1,2,1.0,0
61,7,20,2.0,1,5.0,3,1,2,1.0,0
32,4,35,1.0,4,4.0,6,1,1,1.0,0
30,10,40,4.0,3,2.0,4,1,2,1.0,0
51,13,40,5.0,2,9.0,4,1,1,1.0,0
40,10,40,5.0,3,13.0,4,1,2,1.0,1
36,9,70,1.0,3,5.0,4,1,2,1.0,0
28,10,24,1.0,2,3.0,5,5,2,1.0,0
49,12,45,1.0,1,6.0,3,1,2,1.0,1
61,4,30,2.0,1,11.0,3,1,2,1.0,0
41,13,60,2.0,1,5.0,3,1,2,1.0,1
55,9,30,1.0,5,3.0,6,1,1,1.0,0
36,13,40,1.0,1,6.0,1,1,1,1.0,0
21,10,40,1.0,3,9.0,2,1,1,1.0,0
57,10,45,2.0,1,11.0,3,1,2,1.0,1
49,15,37,3.0,1,6.0,3,1,2,1.0,1
59,7,40,1.0,1,9.0,3,1,2,1.0,0
41,10,80,1.0,4,4.0,4,1,2,1.0,1
59,10,40,1.0,1,2.0,3,1,2,1.0,0
20,9,25,1.0,3,3.0,2,1,2,1.0,0
42,10,40,1.0,2,9.0,4,5,1,1.0,0
45,13,50,4.0,1,5.0,3,1,2,1.0,1
42,12,45,5.0,1,5.0,1,1,1,1.0,1
25,13,40,1.0,1,6.0,3,1,2,1.0,0
45,9,40,1.0,1,2.0,3,1,2,1.0,1
58,9,40,2.0,1,4.0,3,1,2,1.0,1
39,9,40,1.0,1,2.0,3,1,2,1.0,0
34,9,40,1.0,1,2.0,3,1,2,1.0,1
22,10,40,2.0,3,2.0,4,1,2,1.0,0
44,9,50,1.0,2,1.0,4,1,2,1.0,1
53,10,40,3.0,5,4.0,6,1,1,1.0,0
27,5,40,1.0,1,13.0,3,1,2,32.0,0
60,9,25,1.0,4,3.0,4,1,1,1.0,0
46,13,40,1.0,1,6.0,3,1,2,1.0,1
56,15,40,3.0,1,6.0,3,1,2,1.0,1
36,13,40,1.0,3,5.0,4,1,2,1.0,1
29,13,70,3.0,1,5.0,3,1,2,1.0,0
19,6,39,1.0,3,7.0,2,1,2,1.0,0
38,9,40,1.0,1,3.0,3,1,2,1.0,0
40,10,40,4.0,1,1.0,3,1,2,1.0,1
52,12,55,1.0,1,5.0,3,1,2,1.0,1
22,10,40,1.0,1,5.0,1,1,1,1.0,0
32,9,25,6.0,2,3.0,4,1,1,1.0,0
27,13,40,1.0,3,5.0,2,1,1,1.0,0
25,13,40,1.0,3,6.0,2,1,1,32.0,0
36,14,40,1.0,1,6.0,3,4,2,14.0,1
22,8,40,1.0,3,7.0,2,3,2,1.0,0
32,9,45,2.0,1,2.0,3,1,2,1.0,0
22,9,54,1.0,3,6.0,2,1,2,1.0,0
29,9,40,1.0,1,9.0,1,1,1,1.0,1
42,1,25,1.0,3,7.0,4,1,2,1.0,0
45,11,38,1.0,3,4.0,4,1,1,1.0,0
33,13,45,1.0,2,9.0,4,1,1,1.0,0
27,8,45,1.0,3,8.0,4,1,2,1.0,0
53,13,50,5.0,1,6.0,1,1,1,1.0,1
52,10,35,2.0,5,2.0,4,5,2,1.0,0
43,13,60,3.0,1,4.0,3,1,2,1.0,1
47,14,35,5.0,3,6.0,4,1,2,1.0,1
61,9,40,1.0,1,13.0,3,5,2,8.0,0
39,14,40,5.0,2,6.0,4,5,2,25.0,0
19,9,25,1.0,1,2.0,3,1,2,1.0,0
37,10,40,1.0,1,8.0,3,1,2,1.0,0
31,9,51,1.0,1,2.0,3,1,2,1.0,0
69,11,8,2.0,1,4.0,3,1,2,1.0,0
29,9,40,1.0,1,8.0,3,1,2,1.0,0
42,9,40,1.0,4,7.0,6,1,2,18.0,0
30,13,72,5.0,1,13.0,3,1,2,1.0,1
28,14,80,1.0,6,4.0,4,1,1,1.0,1
27,11,40,1.0,3,7.0,4,1,2,1.0,0
35,9,40,6.0,1,2.0,3,1,2,1.0,0
22,8,40,1.0,1,11.0,3,1,2,1.0,0
38,13,40,5.0,1,6.0,1,5,1,1.0,1
27,13,35,1.0,3,9.0,6,1,1,1.0,0
30,5,37,1.0,1,3.0,3,1,2,1.0,0
27,13,50,1.0,2,6.0,2,1,1,1.0,0
25,13,40,1.0,3,6.0,4,1,2,1.0,0
70,6,45,1.0,5,2.0,6,1,2,1.0,0
50,9,40,1.0,1,5.0,3,1,2,1.0,0
40,10,35,1.0,1,3.0,1,1,1,1.0,0
34,7,55,1.0,6,2.0,4,5,2,1.0,0
57,9,50,2.0,1,2.0,3,1,2,1.0,0
49,10,40,1.0,2,3.0,6,1,1,1.0,0
43,10,40,1.0,1,6.0,3,1,2,1.0,1
31,10,40,1.0,2,9.0,6,5,1,9.0,0
60,10,50,2.0,1,4.0,3,1,2,1.0,0
46,14,50,1.0,1,6.0,3,1,2,1.0,1
26,10,55,1.0,1,11.0,3,1,2,1.0,1
27,15,40,1.0,3,6.0,2,1,1,1.0,0
31,10,40,1.0,1,9.0,1,5,1,1.0,0
59,9,50,1.0,5,5.0,6,1,1,1.0,0
18,10,24,1.0,3,3.0,2,1,1,1.0,0
22,10,45,1.0,1,5.0,3,1,2,1.0,0
24,12,20,1.0,1,4.0,2,1,1,1.0,0
53,6,40,6.0,1,11.0,3,1,2,1.0,1
43,9,42,1.0,1,7.0,3,1,2,1.0,1
24,10,50,1.0,1,1.0,3,1,2,1.0,1
60,6,40,1.0,5,1.0,6,1,1,1.0,0
24,9,40,1.0,1,2.0,3,1,2,1.0,0
52,9,40,4.0,3,9.0,4,5,2,1.0,0
32,11,99,1.0,1,11.0,3,1,2,1.0,1
34,6,35,1.0,4,3.0,4,1,1,1.0,0
35,12,40,5.0,1,13.0,3,1,2,1.0,1
38,5,40,1.0,6,7.0,4,1,2,21.0,0
34,9,90,2.0,1,10.0,3,1,2,1.0,0
53,15,50,5.0,3,6.0,4,1,1,1.0,1
23,9,40,1.0,3,9.0,4,1,1,1.0,0
40,9,40,1.0,1,2.0,3,1,2,1.0,0
50,9,60,1.0,1,10.0,3,1,2,1.0,1
53,13,54,5.0,2,6.0,4,1,1,1.0,0
32,13,50,1.0,2,2.0,4,1,2,1.0,1
18,7,16,1.0,3,4.0,2,1,2,1.0,0
62,6,40,1.0,2,3.0,2,1,1,1.0,0
46,16,70,1.0,1,6.0,3,1,2,1.0,0
73,4,40,2.0,1,10.0,3,1,2,1.0,0
64,16,60,1.0,1,6.0,3,1,2,1.0,1
26,13,45,1.0,1,6.0,1,1,1,1.0,1
30,9,40,1.0,3,8.0,5,1,2,20.0,0
51,10,40,1.0,2,9.0,6,1,1,1.0,0
39,10,45,1.0,3,9.0,4,1,1,1.0,1
35,14,40,3.0,1,6.0,3,2,2,8.0,1
41,9,40,1.0,5,8.0,4,1,1,1.0,0
40,13,50,1.0,1,4.0,3,1,2,1.0,1
46,15,40,5.0,1,6.0,3,2,2,16.0,1
31,9,30,1.0,3,3.0,4,1,1,1.0,0
41,10,40,3.0,2,8.0,4,1,1,15.0,0
23,9,40,1.0,3,4.0,2,1,2,1.0,0
49,10,45,1.0,1,9.0,3,1,2,1.0,1
53,11,40,1.0,2,1.0,4,5,2,1.0,0
38,13,43,5.0,3,13.0,4,1,1,1.0,1
36,12,40,1.0,2,5.0,6,2,1,28.0,0
32,10,72,1.0,3,2.0,6,1,2,21.0,0
22,10,32,1.0,3,1.0,5,2,1,1.0,0
25,11,40,1.0,3,2.0,6,3,2,1.0,0
58,9,40,1.0,1,2.0,3,1,2,1.0,0
24,10,20,1.0,3,10.0,4,1,2,1.0,0
48,9,40,6.0,2,2.0,2,1,2,1.0,1
20,2,30,1.0,3,10.0,4,1,2,37.0,0
60,10,40,2.0,1,5.0,3,1,2,1.0,1
20,9,30,1.0,3,3.0,5,1,2,1.0,0
52,10,45,1.0,1,5.0,3,1,2,1.0,1
36,9,40,1.0,1,11.0,1,1,1,1.0,1
46,13,40,5.0,1,6.0,3,2,2,16.0,1
22,7,25,1.0,3,4.0,6,1,1,1.0,0
19,10,35,1.0,3,5.0,2,1,1,1.0,0
37,9,40,1.0,3,4.0,6,1,2,1.0,0
30,11,40,1.0,2,4.0,4,1,1,1.0,1
44,12,25,1.0,3,2.0,4,1,2,1.0,0
22,9,45,1.0,3,4.0,4,1,2,5.0,0
17,7,40,1.0,3,9.0,2,1,2,1.0,0
21,9,40,1.0,3,7.0,4,1,2,1.0,0
67,14,40,1.0,1,5.0,3,1,2,1.0,1
46,4,40,1.0,2,5.0,4,1,2,1.0,0
20,10,6,1.0,3,7.0,2,1,1,1.0,0
27,10,24,1.0,3,3.0,2,1,2,1.0,0
35,10,40,1.0,1,2.0,3,1,2,1.0,1
19,10,30,1.0,3,9.0,2,1,1,1.0,0
36,8,40,1.0,4,3.0,6,1,1,21.0,0
43,13,50,1.0,1,5.0,3,1,2,1.0,1
28,15,40,1.0,3,6.0,4,1,2,5.0,0
59,15,50,1.0,1,11.0,3,5,2,1.0,1
37,13,40,1.0,2,5.0,4,1,2,1.0,0
27,10,40,1.0,3,2.0,4,5,2,1.0,0
46,14,43,5.0,2,6.0,6,1,1,1.0,0
29,7,42,1.0,4,4.0,4,1,1,1.0,0
33,13,40,1.0,1,5.0,1,1,1,1.0,1
62,9,40,1.0,1,2.0,3,1,2,1.0,0
46,16,55,1.0,1,6.0,3,1,2,1.0,1
28,6,40,1.0,1,8.0,3,1,2,1.0,0
22,10,35,1.0,3,4.0,2,1,1,1.0,0
46,14,40,4.0,1,14.0,3,1,2,1.0,1
54,10,40,3.0,1,4.0,3,1,2,1.0,1
34,9,72,1.0,1,2.0,3,1,2,1.0,0
62,13,20,1.0,1,4.0,3,1,2,1.0,1
27,11,45,1.0,3,8.0,6,1,2,1.0,0
36,10,50,1.0,1,2.0,3,1,2,1.0,1
52,13,40,1.0,1,8.0,3,1,2,1.0,1
47,8,55,1.0,6,5.0,4,1,1,1.0,0
64,10,40,1.0,6,5.0,6,1,1,1.0,0
53,7,47,1.0,5,3.0,2,1,1,1.0,0
53,13,44,1.0,1,2.0,3,1,2,1.0,1
31,10,40,1.0,4,4.0,6,2,2,11.0,0
41,13,45,1.0,1,5.0,3,1,2,1.0,1
45,9,40,5.0,4,3.0,6,5,1,1.0,0
23,10,28,1.0,3,3.0,4,1,1,1.0,0
39,14,72,5.0,1,6.0,3,1,2,1.0,0
31,11,40,1.0,1,5.0,3,1,2,1.0,0
35,13,45,2.0,1,10.0,3,1,2,1.0,0
54,14,60,1.0,1,11.0,3,1,2,1.0,1
55,13,40,2.0,1,5.0,3,1,2,1.0,1
31,9,40,1.0,1,2.0,3,1,2,1.0,0
58,7,60,3.0,1,11.0,3,1,2,1.0,0
31,16,99,1.0,1,6.0,3,1,2,1.0,1
46,9,40,2.0,5,3.0,5,1,1,1.0,0
38,11,40,1.0,1,2.0,3,1,2,1.0,0
22,10,25,5.0,3,6.0,2,1,1,1.0,0
48,9,60,2.0,1,2.0,3,1,2,3.0,0
73,13,15,1.0,1,6.0,3,1,2,1.0,0
25,13,45,1.0,1,9.0,3,1,2,1.0,1
53,10,40,4.0,2,10.0,4,1,2,1.0,0
46,10,45,1.0,1,11.0,3,1,2,1.0,1
37,13,40,1.0,3,6.0,4,5,1,1.0,0
30,9,50,1.0,1,7.0,3,1,2,1.0,0
29,9,40,1.0,1,8.0,3,1,2,1.0,0
29,10,40,6.0,1,13.0,3,1,2,1.0,0
58,14,40,1.0,1,5.0,3,1,2,1.0,1
42,4,50,2.0,1,3.0,1,5,1,1.0,0
62,5,24,5.0,2,13.0,4,5,2,1.0,0
45,13,40,5.0,1,10.0,3,2,2,1.0,1
38,13,40,1.0,1,4.0,3,1,2,1.0,1
36,13,50,2.0,1,4.0,3,1,2,1.0,1
42,4,30,2.0,1,4.0,3,1,2,1.0,0
47,14,35,5.0,1,6.0,3,1,2,1.0,1
43,10,38,1.0,1,9.0,1,5,1,1.0,1
37,11,40,1.0,1,2.0,3,1,2,1.0,1
36,10,39,6.0,1,5.0,1,1,1,1.0,1
54,3,40,1.0,6,8.0,6,1,2,21.0,0
48,9,40,2.0,1,2.0,3,1,2,1.0,1
29,9,30,1.0,3,3.0,6,1,1,1.0,0
37,10,47,1.0,2,3.0,4,1,2,1.0,0
55,10,40,3.0,1,4.0,3,1,2,1.0,0
51,9,30,1.0,5,7.0,4,1,2,1.0,0
35,14,32,1.0,3,6.0,6,1,1,1.0,0
49,13,35,1.0,3,3.0,4,2,1,16.0,0
62,9,40,1.0,3,7.0,5,5,1,1.0,0
62,4,10,2.0,1,2.0,3,1,2,1.0,0
45,14,40,2.0,2,2.0,4,1,2,1.0,0
20,12,40,1.0,3,4.0,2,1,1,1.0,0
38,9,48,1.0,1,8.0,3,1,2,1.0,0
50,13,40,3.0,1,9.0,3,1,2,1.0,0
40,10,55,1.0,1,9.0,3,5,2,1.0,1
30,9,70,1.0,1,2.0,3,1,2,1.0,0
52,10,40,4.0,4,5.0,4,1,1,1.0,0
28,13,50,2.0,3,6.0,4,5,2,1.0,1
62,9,30,2.0,1,11.0,3,1,2,1.0,0
31,9,40,1.0,2,3.0,6,1,1,1.0,0
40,9,40,1.0,1,5.0,3,1,2,1.0,1
34,9,40,1.0,2,4.0,4,1,1,1.0,0
53,10,40,1.0,1,4.0,3,1,2,1.0,1
42,8,40,1.0,3,10.0,2,1,2,1.0,0
26,10,25,1.0,1,3.0,3,1,2,1.0,0
51,9,40,1.0,1,11.0,3,1,2,1.0,1
49,14,50,1.0,1,6.0,3,1,2,1.0,1
43,9,40,1.0,1,8.0,3,1,2,1.0,0
42,10,40,1.0,2,10.0,4,1,2,1.0,0
31,7,40,1.0,6,4.0,2,2,1,8.0,0
26,9,40,1.0,1,11.0,3,4,2,1.0,0
50,13,40,1.0,4,6.0,6,2,1,16.0,0
35,9,40,1.0,1,8.0,3,1,2,1.0,0
20,10,16,1.0,3,4.0,2,1,2,1.0,0
31,15,40,5.0,1,6.0,3,1,2,1.0,1
28,9,35,1.0,3,2.0,4,1,2,1.0,0
46,9,40,1.0,1,1.0,3,5,2,1.0,1
41,14,70,2.0,1,5.0,3,1,2,1.0,1
30,13,70,1.0,3,5.0,4,1,2,1.0,1
66,13,70,3.0,1,5.0,3,1,2,1.0,0
37,10,60,3.0,1,4.0,3,1,2,1.0,1
74,4,20,6.0,5,7.0,4,1,1,1.0,0
46,10,70,6.0,1,13.0,3,5,2,1.0,1
51,14,50,1.0,1,5.0,3,1,2,1.0,1
33,13,50,1.0,1,5.0,3,1,2,1.0,1
30,3,40,1.0,1,8.0,3,1,2,21.0,0
47,13,50,3.0,1,5.0,3,1,2,1.0,1
49,13,40,1.0,2,5.0,6,1,1,1.0,0
53,9,48,1.0,2,2.0,6,5,1,1.0,0
54,9,50,1.0,1,11.0,3,1,2,1.0,0
32,10,40,1.0,3,2.0,2,1,2,1.0,0
45,10,45,1.0,1,4.0,3,1,2,1.0,0
46,9,45,3.0,6,10.0,4,1,2,1.0,0
37,10,65,6.0,2,3.0,4,1,2,1.0,0
48,14,61,6.0,1,6.0,3,1,2,1.0,1
27,10,40,1.0,3,9.0,6,1,1,1.0,0
69,9,8,1.0,5,9.0,6,1,2,1.0,0
38,13,52,1.0,1,4.0,3,1,2,1.0,1
47,8,40,1.0,3,9.0,5,5,1,1.0,0
27,15,45,1.0,3,6.0,4,1,1,1.0,0
19,10,35,1.0,3,4.0,2,1,2,1.0,0
24,7,50,1.0,1,2.0,3,1,2,1.0,1
38,9,40,1.0,1,7.0,3,5,2,1.0,0
19,1,36,1.0,3,10.0,4,1,2,40.0,0
28,10,40,1.0,3,7.0,4,1,2,1.0,0
39,14,55,5.0,3,6.0,4,1,1,1.0,0
38,10,60,2.0,4,4.0,4,2,2,9.0,0
42,9,40,1.0,1,8.0,1,1,1,1.0,1
31,10,40,1.0,1,9.0,1,1,1,1.0,1
46,5,40,1.0,4,8.0,4,1,1,23.0,0
53,10,54,1.0,5,5.0,4,1,1,1.0,0
48,9,50,2.0,1,4.0,3,1,2,1.0,0
46,9,52,1.0,1,9.0,1,1,1,1.0,1
30,9,45,1.0,1,11.0,3,1,2,1.0,0
24,9,40,1.0,3,9.0,5,5,2,19.0,0
32,6,50,1.0,3,2.0,4,1,2,1.0,0
30,9,40,1.0,2,3.0,4,1,1,1.0,0
57,16,50,6.0,2,6.0,6,1,1,1.0,0
27,9,37,1.0,3,5.0,4,5,1,1.0,0
38,13,40,1.0,1,8.0,3,1,2,14.0,0
61,10,50,2.0,1,9.0,3,1,2,1.0,1
49,11,40,1.0,2,1.0,6,1,1,1.0,0
28,9,38,1.0,1,2.0,3,1,2,1.0,0
50,14,55,3.0,1,6.0,3,1,2,1.0,1
43,13,84,1.0,1,2.0,3,1,2,1.0,1
34,9,48,1.0,3,8.0,6,5,1,1.0,0
28,7,40,1.0,1,2.0,3,1,2,1.0,0
31,10,40,1.0,1,2.0,3,1,2,1.0,0
55,9,44,1.0,5,8.0,6,5,1,1.0,0
26,13,45,1.0,1,5.0,1,1,1,1.0,1
51,16,40,5.0,1,6.0,1,5,1,1.0,1
35,9,40,1.0,1,2.0,3,1,2,1.0,0
42,12,31,1.0,6,5.0,6,2,1,26.0,0
31,14,30,1.0,3,6.0,4,1,2,1.0,0
22,9,20,5.0,3,10.0,2,1,2,1.0,0
67,9,60,1.0,2,11.0,4,1,2,1.0,0
63,9,24,1.0,5,3.0,6,1,1,1.0,0
31,9,40,1.0,1,8.0,3,1,2,1.0,1
41,9,40,5.0,1,11.0,3,5,2,1.0,0
44,10,99,5.0,1,13.0,3,5,2,1.0,0
24,13,40,1.0,3,10.0,4,1,2,1.0,0
35,11,35,1.0,2,1.0,2,1,2,1.0,0
61,10,40,1.0,1,1.0,1,1,1,1.0,1
31,12,40,1.0,3,6.0,5,2,1,16.0,0
44,13,40,1.0,1,1.0,3,1,2,1.0,1
56,9,36,1.0,1,4.0,3,1,2,1.0,1
66,12,40,1.0,2,9.0,6,1,1,1.0,0
45,10,40,1.0,1,2.0,3,2,2,20.0,0
69,13,45,2.0,1,6.0,3,1,2,1.0,1
64,9,40,1.0,1,2.0,3,1,2,1.0,0
38,9,36,1.0,1,9.0,1,1,1,1.0,1
43,10,40,5.0,4,2.0,4,5,2,1.0,0
37,9,49,1.0,2,2.0,4,1,2,1.0,0
19,9,16,1.0,3,9.0,2,1,1,1.0,0
59,9,40,2.0,1,5.0,3,1,2,1.0,0
50,10,40,4.0,1,9.0,3,1,2,1.0,0
33,13,50,1.0,1,5.0,3,1,2,1.0,1
56,10,45,1.0,1,1.0,3,1,2,1.0,1
28,11,40,1.0,1,4.0,3,1,2,1.0,0
27,9,34,1.0,1,9.0,1,1,1,1.0,0
34,9,40,1.0,1,3.0,3,1,2,1.0,0
19,7,30,1.0,3,4.0,2,1,2,1.0,0
68,9,40,2.0,1,5.0,3,1,2,1.0,1
28,14,38,1.0,1,6.0,3,1,2,1.0,1
22,9,40,2.0,3,10.0,2,1,2,1.0,0
58,12,40,1.0,2,9.0,4,1,1,1.0,0
31,10,25,1.0,3,8.0,4,1,1,1.0,0
17,7,30,5.0,3,13.0,2,1,2,1.0,0
25,10,50,1.0,3,11.0,4,1,2,1.0,1
23,10,23,1.0,3,3.0,2,2,1,1.0,0
25,8,40,1.0,3,3.0,5,1,2,1.0,0
47,9,40,1.0,3,2.0,4,1,2,1.0,0
39,13,60,1.0,1,5.0,1,1,1,1.0,1
44,9,40,1.0,1,2.0,3,1,2,1.0,0
46,11,40,1.0,1,6.0,3,1,2,1.0,1
38,10,35,2.0,1,10.0,3,1,2,1.0,0
23,9,30,1.0,3,8.0,2,1,2,1.0,0
34,13,35,1.0,6,6.0,4,1,1,1.0,0
33,9,40,1.0,3,2.0,4,1,2,1.0,1
38,9,20,1.0,5,3.0,6,1,1,1.0,0
52,11,40,2.0,1,5.0,3,1,2,1.0,0
50,9,33,1.0,2,4.0,4,1,1,1.0,0
38,13,45,1.0,3,4.0,4,1,1,1.0,1
35,13,40,1.0,1,3.0,3,1,2,1.0,0
67,16,35,2.0,1,6.0,3,1,2,1.0,1
60,9,40,1.0,1,8.0,3,1,2,1.0,1
44,9,15,1.0,3,4.0,5,1,1,1.0,0
29,9,40,1.0,1,6.0,3,1,2,1.0,1
65,14,50,1.0,1,6.0,3,1,2,1.0,1
33,12,40,1.0,3,9.0,4,1,1,1.0,0
43,15,40,1.0,2,5.0,4,1,2,1.0,0
42,11,40,1.0,2,5.0,2,3,1,1.0,0
42,9,40,1.0,1,11.0,3,1,2,1.0,0
32,9,30,1.0,1,7.0,3,1,2,1.0,0
36,12,40,1.0,3,1.0,4,1,1,1.0,0
41,13,40,6.0,1,10.0,3,1,2,1.0,1
21,9,35,1.0,3,3.0,2,1,2,1.0,0
33,10,40,1.0,1,11.0,3,5,2,1.0,1
19,9,25,1.0,3,7.0,2,1,2,1.0,0
35,9,40,1.0,2,11.0,4,1,2,1.0,0
43,9,35,1.0,2,1.0,6,5,1,1.0,0
45,9,24,1.0,1,11.0,3,5,2,1.0,0
25,13,50,1.0,3,5.0,2,5,2,1.0,0
39,13,40,2.0,1,5.0,3,1,2,1.0,0
26,9,40,1.0,3,7.0,4,1,2,1.0,0
60,14,10,1.0,1,11.0,3,1,2,1.0,0
52,16,40,5.0,1,6.0,1,1,1,1.0,1
22,8,30,1.0,3,11.0,6,1,2,1.0,0
23,10,40,1.0,3,3.0,2,1,1,1.0,0
46,9,40,1.0,1,3.0,1,1,1,1.0,0
34,13,30,2.0,1,4.0,3,1,2,1.0,0
39,13,50,1.0,1,6.0,3,1,2,1.0,1
38,9,40,1.0,3,6.0,4,1,1,1.0,0
56,14,25,2.0,1,5.0,3,1,2,1.0,0
55,9,40,4.0,2,9.0,4,1,1,1.0,0
40,10,40,1.0,1,5.0,1,1,1,1.0,1
23,10,40,1.0,3,8.0,4,1,2,1.0,0
39,13,40,1.0,2,9.0,4,1,2,1.0,0
24,13,30,1.0,1,4.0,3,5,2,1.0,0
51,9,40,2.0,1,4.0,3,1,2,1.0,1
47,13,50,3.0,1,5.0,3,1,2,13.0,1
25,9,50,2.0,3,10.0,4,1,2,1.0,0
34,15,55,1.0,1,6.0,3,1,2,1.0,1
18,7,20,1.0,3,4.0,2,5,1,1.0,0
19,10,28,1.0,3,5.0,2,1,1,1.0,0
49,9,40,1.0,1,4.0,3,1,2,1.0,1
43,9,55,1.0,1,2.0,3,1,2,1.0,0
71,14,40,3.0,1,5.0,3,1,2,1.0,1
59,9,40,1.0,3,9.0,6,1,2,1.0,0
32,13,40,1.0,1,5.0,1,1,1,1.0,1
32,9,40,1.0,1,5.0,3,1,2,23.0,0
17,7,15,1.0,3,7.0,4,5,1,1.0,0
57,15,35,3.0,1,6.0,3,1,2,1.0,1
17,8,15,2.0,3,7.0,2,1,2,1.0,0
27,13,40,1.0,3,1.0,2,2,1,16.0,0
41,9,40,5.0,1,13.0,3,1,2,1.0,0
19,7,25,1.0,3,4.0,4,1,1,1.0,0
41,3,40,1.0,2,3.0,6,1,1,4.0,0
39,13,50,1.0,3,5.0,4,1,2,1.0,1
30,9,40,1.0,3,2.0,4,1,2,1.0,0
37,13,40,1.0,1,8.0,3,1,2,1.0,1
18,7,15,1.0,3,9.0,2,1,1,1.0,0
40,13,45,2.0,1,4.0,3,1,2,1.0,1
38,10,60,3.0,1,4.0,3,1,2,13.0,1
24,9,40,1.0,3,4.0,5,1,2,1.0,0
33,9,50,1.0,1,2.0,3,1,2,1.0,0
48,13,40,1.0,1,7.0,3,1,2,1.0,0
51,13,40,1.0,1,4.0,3,1,2,1.0,1
43,4,45,1.0,1,2.0,3,1,2,1.0,0
34,15,50,1.0,3,5.0,2,1,2,1.0,0
41,11,30,1.0,4,2.0,4,1,2,1.0,0
51,15,60,3.0,2,6.0,4,1,2,1.0,1
25,9,40,1.0,3,2.0,2,1,2,1.0,0
61,9,45,3.0,1,5.0,3,1,2,1.0,0
35,10,70,1.0,2,5.0,4,1,1,1.0,0
42,14,40,5.0,2,6.0,6,1,1,1.0,0
26,9,16,5.0,3,3.0,5,1,2,1.0,0
46,9,50,1.0,1,3.0,3,1,2,1.0,0
39,13,40,6.0,3,6.0,4,1,2,1.0,1
29,10,80,1.0,3,4.0,2,5,2,1.0,0
39,10,40,1.0,6,2.0,6,1,2,1.0,1
47,9,40,1.0,1,2.0,3,1,2,1.0,1
40,10,50,1.0,1,11.0,3,1,2,1.0,1
43,9,40,6.0,1,2.0,3,1,2,1.0,1
32,9,40,1.0,2,7.0,4,1,2,1.0,0
31,6,40,1.0,2,4.0,5,1,1,1.0,0
44,12,40,4.0,1,9.0,3,1,2,1.0,1
46,13,40,5.0,1,13.0,3,1,2,1.0,1
53,14,50,2.0,1,6.0,3,1,2,1.0,1
43,13,40,1.0,1,5.0,3,1,2,1.0,0
41,13,40,6.0,3,6.0,4,1,1,1.0,0
35,9,40,1.0,5,3.0,6,5,2,1.0,0
48,13,45,1.0,1,4.0,3,1,2,1.0,0
28,14,40,6.0,1,5.0,1,1,1,1.0,0
44,13,32,1.0,5,6.0,6,1,1,1.0,0
51,15,40,5.0,5,6.0,4,1,1,1.0,0
28,9,50,1.0,3,11.0,6,1,2,1.0,0
36,13,60,1.0,3,2.0,4,1,2,1.0,0
28,9,35,1.0,1,3.0,3,1,2,1.0,0
21,10,40,1.0,3,4.0,2,1,2,1.0,0
36,10,40,5.0,1,2.0,3,1,2,1.0,0
31,9,43,1.0,3,6.0,4,1,2,1.0,0
44,9,60,2.0,1,10.0,3,1,2,1.0,0
49,7,40,5.0,2,7.0,6,1,2,1.0,0
40,9,40,1.0,1,2.0,3,1,2,1.0,0
64,16,40,4.0,1,6.0,3,2,2,12.0,1
54,14,40,5.0,1,6.0,3,1,2,1.0,1
18,10,20,1.0,3,3.0,2,1,1,1.0,0
68,5,44,1.0,1,2.0,3,5,2,1.0,0
64,16,80,1.0,5,6.0,4,1,2,1.0,1
36,9,40,1.0,1,11.0,3,3,2,1.0,0
22,10,30,1.0,3,2.0,2,1,2,1.0,0
61,13,40,1.0,1,6.0,3,1,2,1.0,0
24,10,10,1.0,3,4.0,2,1,2,10.0,0
49,13,50,6.0,1,6.0,3,1,2,1.0,1
29,10,45,1.0,3,6.0,4,1,2,1.0,0
57,10,40,4.0,1,6.0,3,3,2,1.0,0
29,9,40,1.0,1,2.0,3,1,2,1.0,1
47,15,45,1.0,1,4.0,3,1,2,1.0,1
22,9,55,1.0,3,5.0,4,1,1,1.0,0
59,11,50,3.0,2,6.0,4,1,2,1.0,1
42,14,40,6.0,1,9.0,3,3,2,1.0,1
64,10,35,2.0,3,6.0,4,1,1,1.0,0
29,9,40,4.0,6,3.0,6,5,2,1.0,0
25,10,20,6.0,3,2.0,4,1,2,1.0,0
62,10,40,1.0,2,5.0,4,1,1,1.0,0
44,14,45,1.0,2,5.0,4,1,2,1.0,1
21,9,40,1.0,4,3.0,4,1,1,1.0,0
60,10,40,1.0,1,6.0,3,1,2,1.0,1
46,6,40,1.0,2,8.0,6,5,2,1.0,0
44,13,40,4.0,2,1.0,4,1,2,1.0,1
21,9,19,1.0,3,3.0,2,1,1,1.0,0
39,13,32,1.0,1,6.0,1,1,1,1.0,0
